# Every unique Lua C function name the engine registers.
# 1488 pairs, 1432 distinct names.
# A trailing [STUB] marks the noop stub at 0x006AEF90
# (function was stripped from the retail build).

name                                              address     notes
--------------------------------------------------------------------------------
0123456789ABCDEF                                  0x02118D74
LTIInputGeneralInvertMouse                        0x005C17D0
LTIInputGeneralJoySense                           0x005C1880
LTIInputGeneralMouseSense                         0x005C1810
LTIInputGeneralOptions                            0x005C1620
LTIInputGeneralRumble                             0x005C18D0
LTIInputJoystickApplyChanges                      0x005C3400
LTIInputJoystickCancel                            0x005C2740
LTIInputJoystickChangeInput                       0x005C2E60
LTIInputJoystickChangePrimary                     0x005C2CC0
LTIInputJoystickDefault                           0x005C3510
LTIInputJoystickEnter                             0x005C2990
LTIInputJoystickExit                              0x005C36A0
LTIInputJoystickReEnter                           0x005C36C0
LTIInputKMApplyChanges                            0x005C1D20
LTIInputKMCancelInput                             0x005C2740
LTIInputKMChangeInput                             0x005C1CE0
LTIInputKMDefault                                 0x005C1EF0
LTIInputKMEnter                                   0x005C1920
LTIInputKMExit                                    0x005C2970
LTIJoystickOverBoundResponse                      0x005C3210
LTIMoviePause                                     0x005C05F0
LTIMovieResume                                    0x005C0650
LTIMovieStart                                     0x006AEF90  [STUB]
LTIMovieStop                                      0x005C0590
LTIOverBoundResponse                              0x005C2750
LTIPauseItemChanged                               0x005C37F0
LTIPrecacheDone                                   0x005C37D0
LTIPrecacheSmokeDone                              0x005C37E0
LTIProfileEnter                                   0x005C3790
LTIProfileExit                                    0x005C37B0
LTIupdateSupportQuickSlot                         0x006AEF90  [STUB]
LTIVideoAdvanceDefault                            0x005C13C0
LTIVideoAdvanceEnter                              0x005C1230
LTIVideoApplyChanges                              0x005C1160
LTIVideoCancel                                    0x005C11F0
LTIVideoDefault                                   0x005C1180
LTIVideoEnter                                     0x005C0A40
LTIVideoGetViewDistance                           0x004245C0
LTIVideoNextRefresh                               0x005C0F60
LTIVideoNextRes                                   0x005C0D00
LTIVideoPrevRefresh                               0x005C1020
LTIVideoPrevRes                                   0x005C0E30
LTIVideoSetGamma                                  0x005C10E0
LTIVideoSwitchMode                                0x005C0B10
LTIVideoSwitchOpt1                                0x005C1260
MainTime                                          0x005E56A0
MainTimeStamp                                     0x005E5720
Mar                                               0x02118D68
March                                             0x02118D24
match                                             0x00864930
max                                               0x005C5A80
MAX_VALUE                                         0x00784820
maxn                                              0x008625A0
May                                               0x02118D1C
May                                               0x02118D60
MemUsage                                          0x005E47D0
min                                               0x005C5AD0
MIN_VALUE                                         0x00784810
MinimapAddObjective                               0x005B96D0
MinimapAnimateObjectiveAlpha                      0x005B9C70
MinimapAnimateObjectiveSize                       0x005B9A00
MinimapAnimateObjectiveSonar                      0x005B9E80
MinimapCreate                                     0x005B8CA0
MinimapDelete                                     0x005BA420
MinimapRemoveObjective                            0x005BA350
MinimapSetFocusLocation                           0x005B90D0
MinimapSetPlayerLocation                          0x005B90C0
MinimapSetRange                                   0x005B92B0
MinimapSetRotation                                0x005B91D0
MinimapUnanimateObjective                         0x005BA1D0
MinimapUpdate                                     0x005B8ED0
Mon                                               0x02118DCC
Monday                                            0x02118DA4
moveTo                                            0x00797710
NaN                                               0x007847E0
NEGATIVE_INFINITY                                 0x00784800
next                                              0x00860F00
nextFrame                                         0x007942F0
NoHud                                             0x005C0330
Normalize                                         0x005C5F80
normalize                                         0x007D3360
Nov                                               0x02118D48
November                                          0x02118CE0
NUMERICSTRING                                     0x02145FB0
OBJECT                                            0x02146BE4
Oct                                               0x02118D4C
October                                           0x02118CEC
offset                                            0x007ACBC0
offset                                            0x007D3430
offsetPoint                                       0x007ACD00
OnGlobalExit                                      0x005B4C10
OnShellLoaded                                     0x005B4C00
OpenDoor                                          0x005E8BB0
OpenGate                                          0x005D18D0
OpenStreamFile                                    0x005E3FC0
OutputToPIX                                       0x005B4C80
OutsideBoundary                                   0x005CF870
OverrideUserMusic                                 0x005E4120
Pause                                             0x005C64A0
Pause                                             0x005EA1B0
PauseAll                                          0x005EA260
PauseFlash                                        0x005BA9E0
PauseMovie                                        0x005BC400
PauseSound                                        0x005E1190
pcall                                             0x00861810
PersistTransform                                  0x005BDA60
PitchCategoryActivate                             0x005E3B20
PitchCategoryDeactivate                           0x005E3C30
Plan                                              0x006AEF90  [STUB]
PlanClear                                         0x006AEF90  [STUB]
PlanIterate                                       0x006AEF90  [STUB]
PlanSetConditions                                 0x006AEF90  [STUB]
PlanSetGoal                                       0x006AEF90  [STUB]
play                                              0x00794030
PlayAnimation                                     0x005D0BC0
PlayFaceAnim                                      0x005ADDA0
PlayFacialExpression                              0x005ADE70
PlayFlash                                         0x005BAAA0
PlayIntroMovies                                   0x005E5F20
PlayMaterialAnimation                             0x005D1650
PlayMovie                                         0x005BC320
PlayRawAnimation                                  0x005BD740
PM                                                0x02118CCC
polar                                             0x007D3CC0
PolarToRect                                       0x005C6250
pop                                               0x0078C130
POSITIVE_INFINITY                                 0x007847F0
Post                                              0x005F6A30
pow                                               0x005C5BE0
prevFrame                                         0x00794380
print                                             0x006AEF90  [STUB]
PRINTABLESTRING                                   0x02145F94
Printf                                            0x006AEF90  [STUB]
PrintStateMachine                                 0x006AEF90  [STUB]
push                                              0x0078C190
PushWidgetToBack                                  0x005B5DF0
PushWidgetToFront                                 0x005B5D80
Put                                               0x005B2A40
QueueAcceleration                                 0x005D2470
QuitGame                                          0x005C6DC0
rad                                               0x005C5B20
rand                                              0x02136AD4
rand2                                             0x02136AC4
randf                                             0x005C5D00
randi                                             0x005C5C30
rawequal                                          0x00860B20
rawget                                            0x00860BD0
rawset                                            0x00860C90
readdir                                           0x02136AA8
RealTime                                          0x005E56E0
RealTimeStamp                                     0x005E5750
RefillDesignator                                  0x005E99C0
RegisterForPdaUpdate                              0x005BC720
RegisterReadyCallback                             0x005E3E80
Reload                                            0x005EAA20
ReloadAll                                         0x005BF6A0
ReloadAsset                                       0x005D5530
ReloadLayer                                       0x005D4F80
ReloadShaders                                     0x005B0390
Remove                                            0x005CDBF0
remove                                            0x00862880
RemoveAllBoundary                                 0x005DCB20
RemoveAllSubjects                                 0x005AA8C0
RemoveAllWidgetChildren                           0x005B6A00
RemoveBoundary                                    0x005DCA20
RemoveContextAction                               0x005D7810
RemoveDesignator                                  0x005AD550
RemoveExclusionZone                               0x006AEF90  [STUB]
RemoveFlashPauseMenu                              0x005BB6E0
RemoveFromDisposer                                0x005D29E0
RemoveGoal                                        0x005A7410
RemoveLabel                                       0x005CEB90
removeListener                                    0x00789AB0
removeListener                                    0x007AA4D0
removeListener                                    0x007AE300
removeMovieClip                                   0x00794F20
RemoveMusicSourcePlaylist                         0x005E22E0
RemoveObject                                      0x005F6FC0
RemovePdaBlip                                     0x005BD0B0
RemovePlayerJoinedCallback                        0x005DEBB0
RemovePlayerLeftCallback                          0x005DEC00
RemoveQualityRef                                  0x005D1C60
RemoveRoadException                               0x006AEF90  [STUB]
RemoveSequence                                    0x005EA410
RemoveSubject                                     0x005AA800
removeTextField                                   0x007A73B0
RemoveWidgetChild                                 0x005B6900
rep                                               0x00863810
replaceText                                       0x007A70A0
RequestAmbienceBank                               0x005E2F50
RequestAutosave                                   0x005E6190
RequestGameState                                  0x005E4A90
RequestPDAMapModeCancel                           0x005DB590
RequestPDAMapModeExit                             0x005DB460
RequiredAsset                                     0x005E5190
ResetAllSpawnLists                                0x005A5850
ResetServerList                                   0x005C6A70
ResetSingletonDone                                0x005D4BD0
Rest                                              0x005AAA30
RestartFlash                                      0x005BAB60
Restore                                           0x005B1010
RestoreAmmo                                       0x005E99C0
RestoreFocusParams                                0x005B0A90
RestoreFovParams                                  0x005B0890
RestoreHealth                                     0x005E9940
RestoreNearFar                                    0x005B06E0
RestoreUserMusic                                  0x005E4160
RestrictAllPursuit                                0x005D90E0
RestrictPursuitFaction                            0x005D9140
RestrictPursuitType                               0x005D9240
Resume                                            0x005C64D0
resume                                            0x00861DC0
reverse                                           0x0078C290
reverse                                           0x008635B0
RevertHibernationDistance                         0x005CF5F0
Revive                                            0x005CE160
Role                                              0x005A7E10
rotate                                            0x0079FCB0
round                                             0x005C5A30
rsa                                               0x02136B30
RSA_blinding                                      0x02136AA4
Rumble                                            0x005D8230
RumbleEnabled                                     0x005E5FB0
running                                           0x00862150
Sat                                               0x02118DB4
Saturday                                          0x02118D74
SaveGame                                          0x005D7CA0
scale                                             0x0079FE20
ScreenShot                                        0x005B0050
Scrub                                             0x005BE720
Search                                            0x006AEF90  [STUB]
select                                            0x00861740
send                                              0x007D1BA0
sendAndLoad                                       0x007D1BD0
SendCustomEvent                                   0x005CA9C0
SendDamage                                        0x005D2BD0
SendEvent_AddDangerousBuilding                    0x005C92C0
SendEvent_AddHqPdaBlip                            0x005CA4C0
SendEvent_AddMarkerObjective                      0x005C74E0
SendEvent_AddObjective                            0x006AEF90  [STUB]
SendEvent_AddPDAMission                           0x005CA160
SendEvent_AddPdaObjective                         0x005C7810
SendEvent_AddPmcPdaBlip                           0x005CA790
SendEvent_AddRadarObjective                       0x005C7180
SendEvent_AddRandomDangerousBuilding              0x005C9590
SendEvent_AddSupportItem                          0x005C8930
SendEvent_BatchUnlockFanfare                      0x005C9D00
SendEvent_CardFanfare                             0x005C9800
SendEvent_ClearObjectiveTraySlot                  0x005C8E60
SendEvent_CloseFanfare                            0x005C84F0
SendEvent_EnableHeroWeapons                       0x005C8930
SendEvent_Fanfare                                 0x005C81B0
SendEvent_ForceClientTether                       0x005C9EB0
SendEvent_HideMovie                               0x005C90F0
SendEvent_HVTFanfare                              0x005C99C0
SendEvent_JoinPOForceRequest                      0x005CB7F0
SendEvent_ObjectiveMessage                        0x005C8560
SendEvent_PursuitMessage                          0x005C9F20
SendEvent_RecruitsUnlocked                        0x005CB550
SendEvent_RemoveDangerousBuilding                 0x005C93E0
SendEvent_RemoveHqPdaBlip                         0x005CA6E0
SendEvent_RemoveMarkerObjective                   0x005C7BD0
SendEvent_RemoveObjective                         0x006AEF90  [STUB]
SendEvent_RemovePDAMission                        0x005CA420
SendEvent_RemovePdaObjective                      0x005C7AF0
SendEvent_RemovePmcPdaBlip                        0x005CA930
SendEvent_RemoveRadarObjective                    0x005C7A20
SendEvent_RemoveSupportItem                       0x005C8930
SendEvent_RequestPosition                         0x005C8AC0
SendEvent_RevivePlayer                            0x005C8970
SendEvent_SetObjectiveTraySlotImage               0x005C8C90
SendEvent_SetObjectiveTraySlotText                0x005C8B00
SendEvent_SetOccupiedDangerousBuilding            0x005C94F0
SendEvent_ShowMessage                             0x005C6E20
SendEvent_ShowMovie                               0x005C8FC0
SendEvent_Support                                 0x005C86B0
SendEvent_TeleportPlayer                          0x005C7CA0
SendEvent_TeleportPlayerToHardPoint               0x005C7E30
SendEvent_TextFanfare                             0x005C9630
SendEvent_UnlockFanfare                           0x005C9B50
SendFlashInput                                    0x005BAC10
SendFlashLeftAnalogInput                          0x005BAD40
SendFlashRightAnalogInput                         0x005BAE60
SendMessage                                       0x005D2AD0
Sep                                               0x02118D50
September                                         0x02118CF8
SEQUENCE                                          0x02145F58
SET                                               0x02146B84
SetActionLevelsMusic                              0x005E1960
SetActionThresholdsMusic                          0x005E1DB0
SetAdaptiveLuminancePercent                       0x005B2250
SetAdaptiveLuminanceScale                         0x005B22C0
SetAimMode                                        0x005DFDC0
SetAllowCorpseCleanup                             0x005BE5E0
SetAllWeapons                                     0x005BF150
SetAmbientColor                                   0x005B19D0
SetAmbientCube                                    0x005B1A70
SetAmount                                         0x005B2170
SetAssetRequestMax                                0x005E52B0
SetAssociation                                    0x005F7330
SetAtmosphere                                     0x005B1E00
SetAttitude                                       0x005AB2B0
SetAutosaveEnabled                                0x005E65B0
SetAvailableCostumes                              0x005DFB30
SetBetaMieMultiplier                              0x005B1D20
SetBetaRayMultiplier                              0x005B1CB0
SetBlurRadius                                     0x005B2080
SetBoundaryCallback                               0x005DCD50
SetBoundaryEffect                                 0x005B2B10
SetBoundaryRadius                                 0x005D78A0
SetBriefingCheapCinematic                         0x005CB360
SetBriefingInterior                               0x005CB070
SetBriefingStarters                               0x005CB0F0
SetCanPlayerUse                                   0x005E75F0
SetCash                                           0x005DF470
SetCategoryPitch                                  0x005E1330
SetCategoryVolume                                 0x005E1290
SetCinematicMode                                  0x005DBED0
SetCinematicMode                                  0x005EA2B0
SetCinematicMode                                  0x006AEF90  [STUB]
SetClipAmmo                                       0x005EA4C0
SetColorValue                                     0x005B1420
SetCustomPursuit                                  0x005D9A20
setDate                                           0x007B9140
SetDelay                                          0x005E08C0
SetDriveThroughMassRatio                          0x005A8D30
SetDynamicMusic                                   0x005E1680
setEmpty                                          0x007ACF90
SetExclusionZone                                  0x006AEF90  [STUB]
SetExtinctionMultiplier                           0x005B1C40
SetFacing                                         0x005A81B0
SetFactionMarkerSize                              0x005B48E0
SetFactionMarkerVisibleDistance                   0x005B46C0
SetFactionMusic                                   0x005E1820
SetFeeling                                        0x005AABD0
setfenv                                           0x00860A00
SetFilter                                         0x005F6D10
SetFireLock                                       0x005BE230
SetFlashCallback                                  0x005BAF80
SetFlashPauseMenu                                 0x005BB4D0
SetFlashPlaySpeed                                 0x005BA840
SetFlashSwfFile                                   0x005BA710
SetFlashTesselationAllowed                        0x005BB090
setFocus                                          0x007AA4D0
setFocus                                          0x007B1040
SetFocusParams                                    0x005B0940
SetFOV                                            0x005AF460
SetFovParams                                      0x005B0790
SetFuel                                           0x005DF5C0
SetFuelCapacity                                   0x005DF710
setFullYear                                       0x007B8FB0
SetGamma                                          0x005B03A0
SetGlobalSkirmishState                            0x005DA120
SetGrappleEnabled                                 0x005DFBA0
SetHaste                                          0x005A8C00
SetHaze                                           0x005B1EC0
SetHealth                                         0x005CBED0
SetHealthClamp                                    0x005DC4E0
SetHenyeyGreensteinConst                          0x005B1D90
SetHibernationDistance                            0x005CF4E0
SetHijackMusic                                    0x005E1E70
SetHijackState                                    0x005E9400
SetHijackSuccess                                  0x005E94A0
SetHostilityDecayRateMusic                        0x005E1B70
setHours                                          0x007B9290
SetImageClockAnimation                            0x005B7830
SetImageClockCallback                             0x005B7980
SetImagePieSliceRender                            0x005B7B50
SetImageRotation                                  0x005B7200
setImageSubstitutions                             0x007A8510
SetImageTexture                                   0x005B7100
SetImageTextureCoordinates                        0x005B7410
SetImageTextureTransience                         0x005B7760
SetImageTiling                                    0x005B7670
SetInfiniteAmmo                                   0x005CE7D0
SetInfractionMultiplier                           0x005AB1F0
SetINIBriefing                                    0x005E5570
SetInPmc                                          0x005DFCB0
SetInputEnabled                                   0x005DC260
SetInscatteringMultiplier                         0x005B1BD0
SetIntValue                                       0x005B15E0
SetInvincible                                     0x005CE5D0
SetJostleEnabled                                  0x005BE880
SetLaneActive                                     0x006AEF90  [STUB]
SetLastHeroTeleportLocation                       0x005C8070
SetLevelName                                      0x005E5050
SetLightAngle                                     0x005B1960
SetLightIntensity                                 0x005B1820
SetLightModifier                                  0x005B1890
SetLoadingScreen                                  0x005CB440
SetLodParams                                      0x005B0B40
SetLookAt                                         0x005AF7C0
SetLowPassFilter                                  0x005E3610
SetLowPassFilterSettings                          0x005E3550
SetLuaSaveVersion                                 0x005E60C0
setMask                                           0x00794F80
SetMass                                           0x005CF100
SetMasterScriptName                               0x005E50C0
SetMasterVolume                                   0x005E41E0
SetMaxPursuitLevel                                0x005D93B0
SetMaxPursuitTime                                 0x005D9410
SetMessageFiltering                               0x005E3180
setmetatable                                      0x00860800
setMilliseconds                                   0x007B9400
SetMinimapBorder                                  0x005B94B0
SetMinimapOwner                                   0x005B93B0
SetMinimapRadius                                  0x005B95F0
setMinutes                                        0x007B9300
SetModelName                                      0x005CCCF0
setMonth                                          0x007B9040
SetMovieEndCallback                               0x005BC630
SetMovieFile                                      0x005BC230
SetMultiplier                                     0x005B2120
setn                                              0x00862700
SetName                                           0x005CCAE0
SetNearFar                                        0x005B05F0
setNewTextFormat                                  0x007A6FB0
SetNumberOfViewports                              0x005E4D40
SetNumFrameSync                                   0x005B00A0
SetOutBoundary                                    0x005DC150
SetOutfit                                         0x005DF970
setPan                                            0x006B9360
SetParticlesPerSecond                             0x005B25B0
SetParts                                          0x005E9A40
SetPauseFilter                                    0x005E3E10
SetPDAMapMode                                     0x005DB770
SetPDAMapModeCallback                             0x005DB1D0
SetPDAMapModeCancelCallback                       0x005DB330
SetPerceivability                                 0x005AA3F0
SetPickupMarkerSize                               0x005B4A20
SetPickupMarkerVisibleDistance                    0x005B4A80
SetPitch                                          0x005AF180
SetPlayerJoinedCallback                           0x005DE850
SetPlayerLeftCallback                             0x005DEA00
SetPlayerPDAWidget                                0x005BA4F0
SetPlayerStart                                    0x005DEC80
SetPosition                                       0x005AF5D0
SetPosition                                       0x005CCF00
SetPositionToObject                               0x005CCFE0
SetPreemptiveRagdoll                              0x005BD9A0
SetPriorityTarget                                 0x005A8EF0
SetProfileCharacter                               0x005DF7C0
SetProfileCostume                                 0x005DF910
SetProfileUpgrade                                 0x005DF860
SetPursuit                                        0x005D8680
SetPursuitLevelTimes                              0x005D9490
SetPursuitReportingState                          0x005CA050
SetPursuitSeconds                                 0x005D87C0
SetQGrey                                          0x006AEF90  [STUB]
SetRainDensity                                    0x005B2650
SetRainSpeed                                      0x005B2600
SetRelation                                       0x005AADC0
SetRelation                                       0x005F7480
SetReserveAmmo                                    0x005EA730
SetReverb                                         0x005E34E0
SetReverbPreset                                   0x005E3460
setRGB                                            0x0079E1C0
SetRimColor                                       0x005B1B10
SetRoadSpawning                                   0x006AEF90  [STUB]
SetRootFactionRegionMusic                         0x005E1BE0
SetSatelliteScanCallbacks                         0x005DBBD0
SetSatelliteScanMode                              0x005DB970
SetSatelliteScanPaused                            0x005DBDD0
SetScopeEnabled                                   0x005DFF90
SetScreenRatio                                    0x005B0100
SetSeatMovementLocks                              0x005DD130
setSeconds                                        0x007B9380
setSelection                                      0x007AA4D0
setSelection                                      0x007B1270
SetShadowBaseDistance                             0x005B0460
SetShootingGalleryBorder                          0x005CB4C0
SetShot                                           0x005AFED0
SetSidewalkSpawning                               0x006AEF90  [STUB]
SetSkipMission                                    0x005E54B0
SetSkirmishTable                                  0x005D9CB0
SetSky                                            0x006AEF90  [STUB]
SetSourceEnterMusic                               0x006AEF90  [STUB]
SetSourceExitMusic                                0x006AEF90  [STUB]
SetSourceMusic                                    0x005E1C90
SetSourceMusicTransition                          0x006AEF90  [STUB]
SetSpawnList                                      0x005A5170
SetSpriteFrame                                    0x005BC0B0
SetSpriteFrameSize                                0x005BBC50
SetSpriteTexture                                  0x005BB840
SetSpriteTextureSize                              0x005BBAE0
SetState                                          0x005A8620
SetState                                          0x005BD750
SetState                                          0x005D2CD0
SetStreamBlockDumping                             0x005E2FB0
SetSurvivalMode                                   0x005DC3A0
SetSurvivalMode                                   0x005E3680
SetSurvivalModeCallback                           0x005DC5F0
SetSwimmingSearchRadius                           0x005E0160
SetSystemPause                                    0x005E3D90
SetTargetLuminance                                0x005B21E0
SetTextFont                                       0x005B7FB0
setTextFormat                                     0x007A6A40
SetTextJustification                              0x005B83D0
SetTextScale                                      0x005B85E0
SetTextText                                       0x005B7DD0
SetTextWrapping                                   0x005B8090
SetThreshold                                      0x005B20D0
SetTime                                           0x005B1740
setTime                                           0x007B9240
SetTimerUpdateMusic                               0x005E1740
SetTimeScale                                      0x005E4E10
SetTimeSpeed                                      0x005B17B0
SetTrafficSpawning                                0x006AEF90  [STUB]
setTransform                                      0x006B9360
setTransform                                      0x0079DC50
SetTransformToObject                              0x005CD1E0
SetTurbinity                                      0x005B1B60
SetTurretPitch                                    0x005E8910
SetTurretYaw                                      0x005E8A60
SetTutorialMessage                                0x005CB870
SetTutorialsEnabled                               0x005E6010
SetUnkillable                                     0x005CE6D0
SetupSatelliteScan                                0x005DBA70
SetUseBriefingLOD                                 0x005AE0C0
setUTCDate                                        0x007B9B50
setUTCFullYear                                    0x007B99C0
setUTCHours                                       0x007B9C50
setUTCMilliseconds                                0x007B9DC0
setUTCMinutes                                     0x007B9CC0
setUTCMonth                                       0x007B9A50
setUTCSeconds                                     0x007B9D40
setUTCYear                                        0x007B9920
SetValue                                          0x005B11F0
SetVehicleControlsLock                            0x005DD2D0
SetVehicleDisguise                                0x005E00A0
SetVehicleEngineBoost                             0x005E3710
SetVehicleEntranceMarkerSize                      0x005B4940
SetVehicleEntranceMarkerVisibleDistance           0x005B47D0
SetVisible                                        0x005D03A0
setVolume                                         0x006B9360
SetWaitForInGame                                  0x005DF140
SetWarningRadius                                  0x005D7960
SetWidgetAnchoring                                0x005B5E60
SetWidgetChild                                    0x005B67E0
SetWidgetColor                                    0x005B5550
SetWidgetCorrectedLocation                        0x005B53B0
SetWidgetFullscreen                               0x005B6BB0
SetWidgetHighlightable                            0x005B5240
SetWidgetIgnoresPause                             0x005B59C0
SetWidgetLocation                                 0x005B4F90
SetWidgetSleep                                    0x005B5C00
SetWidgetUpdateCallback                           0x005B6450
SetWidgetUseNewRescale                            0x005B6ED0
SetWidgetUseResolutionCorrection                  0x005B6E00
SetWidgetViewport                                 0x005B6540
SetWidgetVisible                                  0x005B5840
SetWinchState                                     0x005D2340
SetWindDirection                                  0x005B1F80
SetYaw                                            0x005AEF00
SetYaw                                            0x005CD690
setYear                                           0x007B8F10
Shake                                             0x005AF2C0
shift                                             0x0078C2E0
ShouldPlayOnline                                  0x005CAD40
show                                              0x007AA4D0
show                                              0x007AE410
ShowLoadingHints                                  0x005B4C20
ShowObjectSpawners                                0x006AEF90  [STUB]
ShowTinyGeometryObject                            0x005B0520
SilenceAmbience                                   0x005E3020
slice                                             0x0078C340
slice                                             0x007AF9E0
sort                                              0x0078C4E0
sort                                              0x00863330
sortOn                                            0x0078C820
Spawn                                             0x005D5D10
SpawnCarpetBombLine                               0x005ACB60
SpawnDirectedObject                               0x005AD850
SpawnFromCamera                                   0x005D6000
SpawnHomingProjectile                             0x005BF850
SpawnOrdnance                                     0x005AC540
SpawnPlaneNew                                     0x005AD230
SpawnPlayer                                       0x005D6730
SpawnPlayerAdvanced                               0x005D67F0
SpawnRelative                                     0x005D58C0
SpawnTargettedOrdnance                            0x005AC790
SpawnWithModel                                    0x005BFDE0
SpinHeli                                          0x005E8F10
splice                                            0x0078CF90
split                                             0x007AFAF0
SplitText                                         0x005B8780
Squad                                             0x005A7570
ssl                                               0x02136AE4
ssl_cert                                          0x02136B04
ssl_ctx                                           0x02136B10
ssl_method                                        0x02136ADC
ssl_sess_cert                                     0x02136AF0
ssl_session                                       0x02136AF4
Start                                             0x005C6500
start                                             0x006B9360
startDrag                                         0x00795FB0
StartEmitter                                      0x005D2F90
StartHeliWaveSpawner                              0x005DA4C0
StartServer                                       0x005C6C70
StartSingleplayer                                 0x005E4BF0
StartTankHijackMotion                             0x005E8D70
StartWithResources                                0x005E5F50
status                                            0x00862050
Stop                                              0x005C6470
Stop                                              0x005C6D60
stop                                              0x006B9360
stop                                              0x00794070
StopAllAnimation                                  0x005D0FC0
StopAmbience                                      0x005E3110
StopAndFlushAllSounds                             0x005E41A0
StopAnimation                                     0x005D0DE0
StopAnimationChannel                              0x005D0ED0
StopBlending                                      0x005AF220
stopDrag                                          0x00796160
StopEmitter                                       0x005D3080
StopGrappling                                     0x005BDFB0
StopHeliWaveSpawner                               0x005DA780
StopMaterialAnimation                             0x005D17E0
StopMovie                                         0x005BC4B0
StopSound                                         0x005E1090
StopTankHijackMotion                              0x005E8E40
store                                             0x02136A48
StowWeapon                                        0x005BE4B0
StringToGuid                                      0x005E48B0
sub                                               0x00863490
Subdue                                            0x005BFCB0
substr                                            0x007B00C0
substring                                         0x007B01F0
SubtitlesEnabled                                  0x005E5F80
subtract                                          0x007D3500
Sun                                               0x02118DD0
Sunday                                            0x02118DAC
swapDepths                                        0x00795CA0
T61STRING                                         0x02146B74
Talk                                              0x006AEF90  [STUB]
TeleportCamera                                    0x005DB0C0
Temp                                              0x006AEF90  [STUB]
Terrain                                           0x005B2840
TestCueSound                                      0x005E0D50
TestDropZone                                      0x005A9B80
TestPauseSound                                    0x005E0ED0
TestStopSound                                     0x005E0E10
Thu                                               0x02118DC0
Thursday                                          0x02118D84
Time                                              0x005E5C70
TimeStampGetElapsed                               0x005E57D0
TimeStampMark                                     0x005E5780
ToggleAlarm                                       0x005C0420
toLowerCase                                       0x007B0350
tonumber                                          0x008604C0
toString                                          0x00786ED0
toString                                          0x0078D270
toString                                          0x0079F1D0
toString                                          0x007ACFE0
toString                                          0x007B03E0
toString                                          0x007B9E20
toString                                          0x007D1C00
toString                                          0x007D3620
tostring                                          0x00861A10
ToStringL                                         0x005E4400
toUpperCase                                       0x007B0420
TransferToSeat                                    0x005E7F10
TransformLocalToWorld                             0x005CF970
transformPoint                                    0x0079FF80
TransitionMusic                                   0x005E15A0
translate                                         0x0079FEF0
Tue                                               0x02118DC8
Tuesday                                           0x02118D98
TutorialsEnabled                                  0x005E5FE0
TweakAttachedSpawners                             0x005A4C30
TweakAttachedSpawnersInGroup                      0x005A4D00
TweakPursuitParam                                 0x005D92D0
type                                              0x00860E90
ui                                                0x02136A74
Unbind                                            0x005DE7C0
UnbindFaceAnimSet                                 0x005ADC00
UnClaimSeat                                       0x005DEF70
union                                             0x007AD1F0
UNIVERSALSTRING                                   0x02146B48
UnloadAsset                                       0x005D54F0
UnloadBank                                        0x005E2510
UnloadBankWithCallback                            0x005E2D70
unloadClip                                        0x007B25E0
UnloadingStaticLayers                             0x005D4B40
UnloadLayer                                       0x005D4E30
UnloadMissionSpiel                                0x005CAFE0
unloadMovie                                       0x007962F0
UnloadSoundBank                                   0x005E26D0
UnloadTempBank                                    0x005E29B0
UnloadWaveBank                                    0x005E2750
unpack                                            0x00861630
Unpause                                           0x005EA1B0
UnpauseAll                                        0x005EA260
unshift                                           0x0078D370
unwatch                                           0x00786C90
updateImageSubstitution                           0x007A8640
UpdatePdaBlip                                     0x005BCF80
UpdatePresence                                    0x005CB700
upper                                             0x00863740
Usable                                            0x005E9660
UseExistingInstall                                0x006AEF90  [STUB]
UsePlayers                                        0x005F7280
UTCTIME                                           0x02146050
UTF8STRING                                        0x02146BAC
valueOf                                           0x00786F80
valueOf                                           0x0078D470
valueOf                                           0x0079F1D0
valueOf                                           0x007B03E0
valueOf                                           0x007B8C80
VehicleDisguise                                   0x005E0290
VER                                               0x02159D78
VIDEOTEXSTRING                                    0x02145FFC
VISIBLESTRING                                     0x02146B54
watch                                             0x00786B40
Water                                             0x006AEF90  [STUB]
Wed                                               0x02118DC4
Wednesday                                         0x02118D8C
WL                                                0x02159D6C
wrap                                              0x00861FE0
WriteToConsole                                    0x006AEF90  [STUB]
x509                                              0x02136B68
x509_crl                                          0x02136B44
x509_info                                         0x02136B5C
x509_pkey                                         0x02136B50
x509_req                                          0x02136B40
x509_store                                        0x02136B1C
xpcall                                            0x008618E0
YAxisInverted                                     0x005E6090
yield                                             0x00862010
